stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,platform_code,import_id,city_name,ext_siri1_id,ext_stop_headsigns,stop_code_insee
BURU01,,Bourroua,Bayonne - Bourroua,43.49571600,-1.45217100,,,0,place_BURU,0,,BURU01,Bayonne,BURU01,Direction ~ Norabidea: Biarritz Aéroport/Bidart Izarbel,64102
BURU02,,Bourroua,Bayonne - Bourroua,43.49536700,-1.45231000,,,0,place_BURU,0,,BURU02,Bayonne,BURU02,Direction ~ Norabidea: Bayonne Sainsontan,64102
BRAM01,,Bramarie,Boucau - Bramarie,43.51845300,-1.48655700,,,0,place_BRAM,0,,BRAM01,Boucau,BRAM01,Direction ~ Norabidea: Anglet Quintaou/Endarra / Gare de Bayonne Parvis,64140
BREU01,,Breuer,Bayonne - Breuer,43.50334800,-1.45129400,,,0,place_BREU,0,,BREU01,Bayonne,BREU01,Direction ~ Norabidea: Mairie de Biarritz,64102
BREU02,,Breuer,Bayonne - Breuer,43.50339000,-1.45104400,,,0,place_BREU,0,,BREU02,Bayonne,BREU02,Direction ~ Norabidea: Hauts de Bayonne,64102
BRIS01,,Brise Lames,Anglet - Brise Lames,43.52606200,-1.51108800,,,0,place_BRIS,0,,BRIS01,Anglet,BRIS01,Direction ~ Norabidea: Bidart Lore Lande,64024
BRIS02,,Brise Lames,Anglet - Brise Lames,43.52587300,-1.51067500,,,0,place_BRIS,0,,BRIS02,Anglet,BRIS02,Direction ~ Norabidea: Bayonne Place des Basques,64024
IKEA03,,C. Cial Ametzondo,Saint-Pierre-d'Irube - C. Cial Ametzondo,43.48071500,-1.44276200,,,0,place_IKEA,0,,IKEA03,Saint-Pierre-d'Irube,IKEA03,Direction ~ Norabidea: Gare de Biarritz,64496
OCEA01,,C. Cial l'Océan,Boucau - C. Cial l'Océan,43.52495100,-1.46430900,,,0,place_OCEA,0,,OCEA01,Boucau,OCEA01,Direction ~ Norabidea: Bayonne Marrac,64140
OCEA02,,C. Cial l'Océan,Tarnos - C. Cial l'Océan,43.52497700,-1.46422800,,,0,place_OCEA,0,,OCEA02,Tarnos,OCEA02,Direction ~ Norabidea: Tarnos Garròs,40312
OCEA11,,C. Cial l'Océan,Tarnos - C. Cial l'Océan,43.52392600,-1.46347800,,,0,place_OCEA,0,,OCEA11,Tarnos,OCEA11,Direction ~ Norabidea: Bayonne Lauga/Cassin/Marrac / Bayonne Villa Pia/Marrac,40312
OCEA12,,C. Cial l'Océan,Tarnos - C. Cial l'Océan,43.52387100,-1.46351200,,,0,place_OCEA,0,,OCEA12,Tarnos,OCEA12,Direction ~ Norabidea: Tarnos Petit Jean,40312
CCFR01,,C. Cial St-Frédéric,Bayonne - C. Cial St-Frédéric,43.49241300,-1.45330300,,,0,place_CCFR,0,,CCFR01,Bayonne,CCFR01,Direction ~ Norabidea: Anglet Chambre d'Amour,64102
CCFR02,,C. Cial St-Frédéric,Bayonne - C. Cial St-Frédéric,43.49253200,-1.45316000,,,0,place_CCFR,0,,CCFR02,Bayonne,CCFR02,Direction ~ Norabidea: Bayonne Haut de Bayonne,64102
CAMP01,,Cam de Prats,Bayonne - Cam de Prats,43.48391200,-1.46629800,,,0,place_CAMP,0,,CAMP01,Bayonne,CAMP01,Direction ~ Norabidea: Gare de Biarritz,64102
CAMP02,,Cam de Prats,Bayonne - Cam de Prats,43.48440700,-1.46631000,,,0,place_CAMP,0,,CAMP02,Bayonne,CAMP02,Direction ~ Norabidea: Bayonne Place des Basques/St-Pierre d'Irube Ametzondo,64102
CAMA01,,Camayou,Bayonne - Camayou,43.50643800,-1.46725900,,,0,place_CAMA,0,,CAMA01,Bayonne,CAMA01,Direction ~ Norabidea: Bayonne Marrac,64102
CAMA02,,Camayou,Bayonne - Camayou,43.50659600,-1.46722000,,,0,place_CAMA,0,,CAMA02,Bayonne,CAMA02,Direction ~ Norabidea: Tarnos Garròs,64102
CAMI01,,Camiade,Anglet - Camiade,43.50174300,-1.50697500,,,0,place_CAMI,0,,CAMI01,Anglet,CAMI01,Direction ~ Norabidea: Biarritz Cité Scolaire,64024
CAMI02,,Camiade,Anglet - Camiade,43.50198800,-1.50696800,,,0,place_CAMI,0,,CAMI02,Anglet,CAMI02,Direction ~ Norabidea: Anglet Redon/La Barre,64024
CAMN01,,Camin,Anglet - Camin,43.45540500,-1.51039200,,,0,place_CAMN,0,,CAMN01,Anglet,CAMN01,Direction ~ Norabidea: Gare de Biarritz,64024
CAMN02,,Camin,Anglet - Camin,43.45584300,-1.50945700,,,0,place_CAMN,0,,CAMN02,Anglet,CAMN02,Direction ~ Norabidea: Bayonne Place des Basques,64024
RUIS01,,Camping Ruisseau,Bidart - Camping Ruisseau,43.43671300,-1.56735200,,,0,place_RUIS,0,,RUIS01,Bidart,RUIS01,Direction ~ Norabidea: Mairie de Bidart,64125
RUIS02,,Camping Ruisseau,Bidart - Camping Ruisseau,43.43671300,-1.56718200,,,0,place_RUIS,0,,RUIS02,Bidart,RUIS02,Direction ~ Norabidea: Bayonne Technocité,64125
CAM01,,Camus,Bayonne - Camus,43.49927400,-1.45453300,,,0,place_CAM,0,,CAM01,Bayonne,CAM01,Direction ~ Norabidea: Biarritz Aéroport/Bidart Izarbel,64102
CAM02,,Camus,Bayonne - Camus,43.49943000,-1.45432000,,,0,place_CAM,0,,CAM02,Bayonne,CAM02,Direction ~ Norabidea: Bayonne Sainsontan,64102
CANA01,,Canal,Anglet - Canal,43.49757800,-1.49614200,,,0,place_CANA,0,,CANA01,Anglet,CANA01,Direction ~ Norabidea: Gare de Biarritz,64024
CANA02,,Canal,Anglet - Canal,43.49776100,-1.49524500,,,0,place_CANA,0,,CANA02,Anglet,CANA02,Direction ~ Norabidea: Bayonne Place des Basques/St-Pierre d'Irube Ametzondo,64024
CAND01,,Canditte,Boucau - Canditte,43.53476800,-1.47816300,,,0,place_CAND,0,,CAND01,Boucau,CAND01,Direction ~ Norabidea: Anglet Quintaou/Endarra,64140
CAND02,,Canditte,Boucau - Canditte,43.53483500,-1.47817300,,,0,place_CAND,0,,CAND02,Boucau,CAND02,Direction ~ Norabidea: Tarnos Square Mora,64140
CNTA01,,Cantau,Anglet - Cantau,43.47580000,-1.51084800,,,0,place_CNTA,0,,CNTA01,Anglet,CNTA01,Direction ~ Norabidea: Biarritz Cité Scolaire,64024
CNTA02,,Cantau,Anglet - Cantau,43.47586000,-1.51122000,,,0,place_CNTA,0,,CNTA02,Anglet,CNTA02,Direction ~ Norabidea: Anglet Redon/La Barre,64024
CANT01,,Cantecigales,Tarnos - Cantecigales,43.53765300,-1.45374400,,,0,place_CANT,0,,CANT01,Tarnos,CANT01,Direction ~ Norabidea: Tarnos Castillon,40312
CANT02,,Cantecigales,Tarnos - Cantecigales,43.53804200,-1.45349700,,,0,place_CANT,0,,CANT02,Tarnos,CANT02,Direction ~ Norabidea: Tarnos Grimau,40312
CAPU01,,Capucins,Bayonne - Capucins,43.49262700,-1.48738800,,,0,place_CAPU,0,,CAPU01,Bayonne,CAPU01,Direction ~ Norabidea: Anglet Chambre d'Amour,64102
CAPU02,,Capucins,Bayonne - Capucins,43.49216500,-1.48695200,,,0,place_CAPU,0,,CAPU02,Bayonne,CAPU02,Direction ~ Norabidea: Bayonne Haut de Bayonne,64102
CARA11,,Caradoc,Bayonne - Caradoc,43.49938600,-1.45897000,,,0,place_CARA,0,,CARA11,Bayonne,CARA11,Direction ~ Norabidea: Mairie de Biarritz,64102
CARA12,,Caradoc,Bayonne - Caradoc,43.49947600,-1.45885000,,,0,place_CARA,0,,CARA12,Bayonne,CARA12,Direction ~ Norabidea: Hauts de Bayonne,64102
CRRI01,,Carricartenea,Bidart - Carricartenea,43.43558700,-1.59359300,,,0,place_CRRI,0,,CRRI01,Bidart,CRRI01,Direction ~ Norabidea: Bidart Uhabia / Mairie de Bidart,64125
CRRI02,,Carricartenea,Bidart - Carricartenea,43.43578300,-1.59326200,,,0,place_CRRI,0,,CRRI02,Bidart,CRRI02,Direction ~ Norabidea: Mairie de Biarritz Louis Barthou,64125
CARI01,,Carrière,Anglet - Carrière,43.46348800,-1.51703800,,,0,place_CARI,0,,CARI01,Anglet,CARI01,Direction ~ Norabidea: Mairie de Bidart,64024
CARI02,,Carrière,Anglet - Carrière,43.46346800,-1.51693300,,,0,place_CARI,0,,CARI02,Anglet,CARI02,Direction ~ Norabidea: Bayonne Technocité,64024
KBAB01,,Cascaïs,Biarritz - Cascaïs,43.47585400,-1.54534200,,,0,place_KBAB,0,,KBAB01,Biarritz,KBAB01,Direction ~ Norabidea: Gare de Biarritz,64122
KBAB02,,Cascaïs,Biarritz - Cascaïs,43.47486600,-1.54530400,,,0,place_KBAB,0,,KBAB02,Biarritz,KBAB02,Direction ~ Norabidea: Bayonne Place des Basques/St-Pierre d'Irube Ametzondo,64122
CASS01,,Cassin,Bayonne - Cassin,43.48118000,-1.48048700,,,0,place_CASS,0,,CASS01,Bayonne,CASS01,Direction ~ Norabidea: Biarritz Gare - Halle Iraty / Hôpital / Anglet Quintaou/Endarra,64102
CASS02,,Cassin,Bayonne - Cassin,43.48100800,-1.48082500,,,0,place_CASS,0,,CASS02,Bayonne,CASS02,Direction ~ Norabidea: Gare de Bayonne Parvis / Floride / Tarnos Square Mora,64102
CASTA01,,Castaings,Boucau - Castaings,43.52869100,-1.47812800,,,0,place_CASTA,0,,CASTA01,Boucau,CASTA01,Direction ~ Norabidea: Bayonne Lauga/Cassin/Marrac,64140
CASTA02,,Castaings,Boucau - Castaings,43.52872900,-1.47806900,,,0,place_CASTA,0,,CASTA02,Boucau,CASTA02,Direction ~ Norabidea: Tarnos La Plaine,64140
TCAS03,,Castillon,Tarnos - Castillon,43.52646000,-1.45042000,,,0,place_TCAS,0,,TCAS03,Tarnos,TCAS03,Direction ~ Norabidea: Tarnos Grimau,40312
CSTB01,,Castillon Barbier,Tarnos - Castillon Barbier,43.52507500,-1.45589500,,,0,place_CSTB,0,,CSTB01,Tarnos,CSTB01,Direction ~ Norabidea: Tarnos Grimau,40312
CSTB02,,Castillon Barbier,Tarnos - Castillon Barbier,43.52497700,-1.45524400,,,0,place_CSTB,0,,CSTB02,Tarnos,CSTB02,Direction ~ Norabidea: Tarnos Castillon,40312
STET01,,Cazenave,Bayonne - Cazenave,43.51115700,-1.43475300,,,0,place_STET,0,,STET01,Bayonne,STET01,Direction ~ Norabidea: Bayonne Haut de Bayonne,64102
STET02,,Cazenave,Bayonne - Cazenave,43.51077200,-1.43473800,,,0,place_STET,0,,STET02,Bayonne,STET02,Direction ~ Norabidea: Anglet Chambre d'Amour,64102
CCI01,,CCI,Bayonne - CCI,43.49736300,-1.48940800,,,0,place_CCI,0,,CCI01,Bayonne,CCI01,Direction ~ Norabidea: Mairie de Biarritz,64102
CCI02,,CCI,Bayonne - CCI,43.49738800,-1.48925700,,,0,place_CCI,0,,CCI02,Bayonne,CCI02,Direction ~ Norabidea: Hauts de Bayonne,64102
HDVB01,,Centre,Biarritz - Centre,43.48195600,-1.55953000,,,0,place_HDVB,0,,HDVB01,Biarritz,HDVB01,Direction ~ Norabidea: Harispe / Hippodrome,64122
CHAI01,,Chaillas,Bidart - Chaillas,43.44661200,-1.58034700,,,0,place_CHAI,0,,CHAI01,Bidart,CHAI01,Direction ~ Norabidea: Bidart Uhabia,64125
CHAI02,,Chaillas,Bidart - Chaillas,43.44655800,-1.58024000,,,0,place_CHAI,0,,CHAI02,Bidart,CHAI02,Direction ~ Norabidea: Mairie de Biarritz Louis Barthou,64125
CHLE01,,Chalets,Biarritz - Chalets,43.47481500,-1.56257800,,,0,place_CHLE,0,,CHLE01,Biarritz,CHLE01,Direction ~ Norabidea: Harispe,64122
CHAL01,,Chalibardon,Bayonne - Chalibardon,43.48867200,-1.45095000,,,0,place_CHAL,0,,CHAL01,Bayonne,CHAL01,Direction ~ Norabidea: Anglet Chambre d'Amour,64102
CHAL02,,Chalibardon,Bayonne - Chalibardon,43.48863300,-1.45092800,,,0,place_CHAL,0,,CHAL02,Bayonne,CHAL02,Direction ~ Norabidea: Bayonne Haut de Bayonne,64102
PLAG03,,Chambre d'Amour,Anglet - Chambre d'Amour,43.50068000,-1.53861200,,,0,place_PLAG,0,,PLAG03,Anglet,PLAG03,Direction ~ Norabidea: Bayonne Place des Basques,64024
PLAG05,,Chambre d'Amour,Anglet - Chambre d'Amour,43.50134500,-1.53803500,,,0,place_PLAG,0,,PLAG05,Anglet,PLAG05,Direction ~ Norabidea: Bayonne Haut de Bayonne / Anglet Bordes/Troix Croix / Bidart Lore Lande,64024
CHFO01,,Champ de Foire,Bayonne - Champ de Foire,43.49007700,-1.48160700,,,0,place_CHFO,0,,CHFO01,Bayonne,CHFO01,Direction ~ Norabidea: Glain,64102
CHFO02,,Champ de Foire,Bayonne - Champ de Foire,43.49001500,-1.48162800,,,0,place_CHFO,0,,CHFO02,Bayonne,CHFO02,,64102
CHANT02,,Chantecoeur,Tarnos - Chantecoeur,43.54552000,-1.45482100,,,0,place_CHANT,0,,CHANT02,Tarnos,CHANT02,Direction ~ Norabidea: Tarnos collège Wallon / Tarnos Castillon,40312
CHAP01,,Chapelle,Anglet - Chapelle,43.49764700,-1.53860500,,,0,place_CHAP,0,,CHAP01,Anglet,CHAP01,Direction ~ Norabidea: Bidart Lore Lande,64024
CHAP02,,Chapelle,Anglet - Chapelle,43.49792200,-1.53858000,,,0,place_CHAP,0,,CHAP02,Anglet,CHAP02,Direction ~ Norabidea: Bayonne Place des Basques,64024
CHPB01,,Chapelle St-Bernard,Bayonne - Chapelle St-Bernard,43.50723300,-1.48599000,,,0,place_CHPB,0,,CHPB01,Bayonne,CHPB01,Direction ~ Norabidea: Gare de Bayonne Parvis,64102
CHPB02,,Chapelle St-Bernard,Bayonne - Chapelle St-Bernard,43.50737200,-1.48608200,,,0,place_CHPB,0,,CHPB02,Bayonne,CHPB02,Direction ~ Norabidea: Ondres Plage,64102
CHAU01,,Chasseriau,Biarritz - Chasseriau,43.46211700,-1.55586200,,,0,place_CHAU,0,,CHAU01,Biarritz,CHAU01,Direction ~ Norabidea: Bidart Lore Lande,64122
CHAU02,,Chasseriau,Biarritz - Chasseriau,43.46225300,-1.55647200,,,0,place_CHAU,0,,CHAU02,Biarritz,CHAU02,Direction ~ Norabidea: Bayonne Place des Basques,64122
CHSN01,,Chassin,Anglet - Chassin,43.48076800,-1.53075000,,,0,place_CHSN,0,,CHSN01,Anglet,CHSN01,Direction ~ Norabidea: Mairie de Biarritz,64024
CHSN02,,Chassin,Anglet - Chassin,43.48073500,-1.53060400,,,0,place_CHSN,0,,CHSN02,Anglet,CHSN02,Direction ~ Norabidea: Hauts de Bayonne,64024
SIMM01,,Chevigné,Biarritz - Chevigné,43.46885200,-1.55705600,,,0,place_SIMM,0,,SIMM01,Biarritz,SIMM01,Direction ~ Norabidea: Gare de Bayonne Parvis / Biarritz Gare - Halle Iraty,64122
CHIB01,,Chiberta,Anglet - Chiberta,43.52542500,-1.51745000,,,0,place_CHIB,0,,CHIB01,Anglet,CHIB01,Direction ~ Norabidea: Bidart Lore Lande,64024
CHIB02,,Chiberta,Anglet - Chiberta,43.52542200,-1.51737200,,,0,place_CHIB,0,,CHIB02,Anglet,CHIB02,Direction ~ Norabidea: Bayonne Place des Basques,64024
CHIC01,,Chic à Chic,Boucau - Chic à Chic,43.53720000,-1.47734800,,,0,place_CHIC,0,,CHIC01,Boucau,CHIC01,Direction ~ Norabidea: Anglet Quintaou/Endarra,64140
CHIC02,,Chic à Chic,Boucau - Chic à Chic,43.53719300,-1.47734500,,,0,place_CHIC,0,,CHIC02,Boucau,CHIC02,Direction ~ Norabidea: Tarnos Square Mora,64140
CHIR01,,Chiripa,Bidart - Chiripa,43.43539000,-1.59120300,,,0,place_CHIR,0,,CHIR01,Bidart,CHIR01,Direction ~ Norabidea: Mairie de Bidart,64125
CHIR02,,Chiripa,Bidart - Chiripa,43.43542300,-1.59120000,,,0,place_CHIR,0,,CHIR02,Bidart,CHIR02,Direction ~ Norabidea: Bayonne Technocité,64125
CHOI01,,Choisy,Anglet - Choisy,43.48764000,-1.51324700,,,0,place_CHOI,0,,CHOI01,Anglet,CHOI01,Direction ~ Norabidea: Biarritz Cité Scolaire,64024
CHOI02,,Choisy,Anglet - Choisy,43.48797800,-1.51300300,,,0,place_CHOI,0,,CHOI02,Anglet,CHOI02,Direction ~ Norabidea: Anglet Redon/La Barre,64024
CHEA01,,Château d'Eau,Bayonne - Château d'Eau,43.48108800,-1.46022800,,,0,place_CHEA,0,,CHEA01,Bayonne,CHEA01,Direction ~ Norabidea: Gare de Biarritz,64102
CHEA02,,Château d'Eau,Bayonne - Château d'Eau,43.48107800,-1.46004400,,,0,place_CHEA,0,,CHEA02,Bayonne,CHEA02,Direction ~ Norabidea: Bayonne Place des Basques/St-Pierre d'Irube Ametzondo,64102
CVIE01,,Château Vieux,Bayonne - Château Vieux,43.49215700,-1.47698700,,,0,place_CVIE,0,,CVIE01,Bayonne,CVIE01,Direction ~ Norabidea: Glain / Quartier St-Esprit,64102
CHEL01,,Chélitz,Biarritz - Chélitz,43.47707700,-1.55187100,,,0,place_CHEL,0,,CHEL01,Biarritz,CHEL01,Direction ~ Norabidea: Hippodrome,64122
CHEL11,,Chélitz,Biarritz - Chélitz,43.47739900,-1.55183400,,,0,place_CHEL,0,,CHEL11,Biarritz,CHEL11,Direction ~ Norabidea: St Charles,64122
CIGA03,,Cigaro,Mouguerre - Cigaro,43.47807000,-1.41883000,,,0,place_CIGA1,0,,CIGA03,Mouguerre,CIGA03,Direction ~ Norabidea: Gare de Bayonne Parvis,64407
PARM11,,Cimetière Ranquine,Biarritz - Cimetière Ranquine,43.47160200,-1.53745800,,,0,place_PARM1,0,,PARM11,Biarritz,PARM11,Direction ~ Norabidea: Anglet Redon/La Barre,64122
PARM12,,Cimetière Ranquine,Biarritz - Cimetière Ranquine,43.47157700,-1.53722000,,,0,place_PARM1,0,,PARM12,Biarritz,PARM12,Direction ~ Norabidea: Biarritz Cité Scolaire,64122
CINQ01,,Cinq Cantons,Anglet - Cinq Cantons,43.49476300,-1.52840800,,,0,place_CINQ,0,,CINQ01,Anglet,CINQ01,Direction ~ Norabidea: Gare de Bayonne Parvis / Biarritz Gare - Halle Iraty / Anglet Bordes/Troix Croix,64024
CITA01,,Citadelle,Bayonne - Citadelle,43.50157900,-1.46731000,,,0,place_CITA,0,,CITA01,Bayonne,CITA01,Direction ~ Norabidea: Bayonne Marrac / Anglet Quintaou/Endarra,64102
CITA02,,Citadelle,Bayonne - Citadelle,43.50174500,-1.46737300,,,0,place_CITA,0,,CITA02,Bayonne,CITA02,Direction ~ Norabidea: Tarnos Garròs / Tarnos Square Mora,64102
BOUL01,,Cité de l'Océan,Biarritz - Cité de l'Océan,43.46312700,-1.57068700,,,0,place_BOUL1,0,,BOUL01,Biarritz,BOUL01,Direction ~ Norabidea: Bidart Lore Lande / Bidart Uhabia,64122
BOUL02,,Cité de l'Océan,Biarritz - Cité de l'Océan,43.46328200,-1.57063700,,,0,place_BOUL1,0,,BOUL02,Biarritz,BOUL02,Direction ~ Norabidea: Bayonne Place des Basques / Mairie de Biarritz Louis Barthou,64122
CITE01,,Cité des Arts,Bayonne - Cité des Arts,43.47986700,-1.48949800,,,0,place_CITE,0,,CITE01,Bayonne,CITE01,Direction ~ Norabidea: Biarritz Gare - Halle Iraty / Anglet Quintaou/Endarra,64102
CITE02,,Cité des Arts,Bayonne - Cité des Arts,43.48052800,-1.48882800,,,0,place_CITE,0,,CITE02,Bayonne,CITE02,Direction ~ Norabidea: Gare de Bayonne Parvis / Tarnos Square Mora,64102
CITS01,,Cité Scolaire,Biarritz - Cité Scolaire,43.48549300,-1.54589200,,,0,place_CITS,0,,CITS01,Biarritz,CITS01,Direction ~ Norabidea: Biarritz Gare - Halle Iraty,64122
CITS02,,Cité Scolaire,Biarritz - Cité Scolaire,43.48540700,-1.54596900,,,0,place_CITS,0,,CITS02,Biarritz,CITS02,Direction ~ Norabidea: Gare de Bayonne Parvis / Anglet Redon/La Barre,64122
CLAI01,,Clair de Lune,Tarnos - Clair de Lune,43.53726800,-1.46094600,,,0,place_CLAI,0,,CLAI01,Tarnos,CLAI01,Direction ~ Norabidea: Bayonne Marrac,40312
CLAI02,,Clair de Lune,Tarnos - Clair de Lune,43.53748000,-1.46091700,,,0,place_CLAI,0,,CLAI02,Tarnos,CLAI02,Direction ~ Norabidea: Tarnos Garròs,40312
CLAG03,,Clinique Aguilera,Biarritz - Clinique Aguilera,43.48562600,-1.53981700,,,0,place_CLAG,0,,CLAG03,Biarritz,CLAG03,Direction ~ Norabidea: Jardin Public,64122
CLMA02,,Clos St-Martin,Biarritz - Clos St-Martin,43.47606800,-1.55243900,,,0,place_CLMA,0,,CLMA02,Biarritz,CLMA02,Direction ~ Norabidea: Hippodrome,64122
MICH01,,Clos St-Michel,Biarritz - Clos St-Michel,43.47120200,-1.55542200,,,0,place_MICH,0,,MICH01,Biarritz,MICH01,Direction ~ Norabidea: Biarritz Gare - Halle Iraty,64122
MICH02,,Clos St-Michel,Biarritz - Clos St-Michel,43.47141300,-1.55537300,,,0,place_MICH,0,,MICH02,Biarritz,MICH02,Direction ~ Norabidea: Gare de Bayonne Parvis,64122
OSTE01,,Codry,Bayonne - Codry,43.50879900,-1.46454500,,,0,place_OSTE1,0,,OSTE01,Bayonne,OSTE01,Direction ~ Norabidea: Biarritz Aéroport/Bidart Izarbel,64102
CDSU01,,Coeur de Sutar,Anglet - Coeur de Sutar,43.45811000,-1.50273000,,,0,place_CDSU,0,,CDSU01,Anglet,CDSU01,Direction ~ Norabidea: Anglet Chambre d'Amour,64024
COLI01,,Colisée,Biarritz - Colisée,43.48609100,-1.55160000,,,0,place_COLI,0,,COLI01,Biarritz,COLI01,Direction ~ Norabidea: Hippodrome / Jardin Public,64122
WALO13,,Collège L. Wallon,Tarnos - Collège L. Wallon,43.54531700,-1.48383500,,,0,place_WALO,0,,WALO13,Tarnos,WALO13,Direction ~ Norabidea: Tarnos Castillon / Tarnos Baudonne,40312
CMPT02,,Compagnet,Bayonne - Compagnet,43.46029500,-1.49537600,,,0,place_CMPT,0,,CMPT02,Bayonne,CMPT02,Direction ~ Norabidea: Anglet Chambre d'Amour / Bayonne Place des Basques,64102
COMP01,,Compagnons,Anglet - Compagnons,43.50286800,-1.51406700,,,0,place_COMP,0,,COMP01,Anglet,COMP01,Direction ~ Norabidea: Anglet Chambre d'Amour,64024
COMP02,,Compagnons,Anglet - Compagnons,43.50275800,-1.51425500,,,0,place_COMP,0,,COMP02,Anglet,COMP02,Direction ~ Norabidea: Bayonne Haut de Bayonne,64024
COSE01,,Conseillé,Tarnos - Conseillé,43.55033200,-1.47403100,,,0,place_COSE,0,,COSE01,Tarnos,COSE01,Direction ~ Norabidea: Tarnos collège Wallon,40312
COSE02,,Conseillé,Tarnos - Conseillé,43.55029500,-1.47406600,,,0,place_COSE,0,,COSE02,Tarnos,COSE02,Direction ~ Norabidea: Tarnos Castillon,40312
CONS01,,Conservatoire,Bayonne - Conservatoire,43.48192300,-1.48721700,,,0,place_CONS,0,,CONS01,Bayonne,CONS01,Direction ~ Norabidea: Biarritz Gare - Halle Iraty / Anglet Quintaou/Endarra,64102
CONS02,,Conservatoire,Bayonne - Conservatoire,43.48173700,-1.48690000,,,0,place_CONS,0,,CONS02,Bayonne,CONS02,Direction ~ Norabidea: Gare de Bayonne Parvis / Tarnos Square Mora,64102
CONT02,,Continental,Biarritz - Continental,43.48432500,-1.55525200,,,0,place_CONT,0,,CONT02,Biarritz,CONT02,Direction ~ Norabidea: Hauts de Bayonne / Gare de Bayonne Parvis / Biarritz Cité Scolaire,64122
COPE01,,Copernic,Biarritz - Copernic,43.49220700,-1.54686700,,,0,place_COPE,0,,COPE01,Biarritz,COPE01,Direction ~ Norabidea: Bidart Lore Lande,64122
COPE02,,Copernic,Biarritz - Copernic,43.49205200,-1.54658000,,,0,place_COPE,0,,COPE02,Biarritz,COPE02,Direction ~ Norabidea: Bayonne Place des Basques,64122
CORD01,,Corderie,Anglet - Corderie,43.50744200,-1.49756700,,,0,place_CORD,0,,CORD01,Anglet,CORD01,Direction ~ Norabidea: Biarritz Cité Scolaire,64024
CORD02,,Corderie,Anglet - Corderie,43.50762800,-1.49759600,,,0,place_CORD,0,,CORD02,Anglet,CORD02,Direction ~ Norabidea: Anglet Redon/La Barre,64024
COTO01,,Cotonnière,Anglet - Cotonnière,43.47965300,-1.51852800,,,0,place_COTO,0,,COTO01,Anglet,COTO01,Direction ~ Norabidea: Biarritz Aéroport/Bidart Izarbel,64024
COTO02,,Cotonnière,Anglet - Cotonnière,43.47961000,-1.51839100,,,0,place_COTO,0,,COTO02,Anglet,COTO02,Direction ~ Norabidea: Bayonne Sainsontan,64024
COUR01,,Courbois,Anglet - Courbois,43.49369300,-1.51094500,,,0,place_COUR,0,,COUR01,Anglet,COUR01,Direction ~ Norabidea: Biarritz Gare - Halle Iraty / Anglet Redon/La Barre,64024
COUR02,,Courbois,Anglet - Courbois,43.49323000,-1.51049000,,,0,place_COUR,0,,COUR02,Anglet,COUR02,Direction ~ Norabidea: Biarritz Cité Scolaire,64024
COUR11,,Courbois,Anglet - Courbois,43.49350700,-1.50957000,,,0,place_COUR,0,,COUR11,Anglet,COUR11,Direction ~ Norabidea: Anglet Saint Anne,64024
COUR12,,Courbois,Anglet - Courbois,43.49342800,-1.50914700,,,0,place_COUR,0,,COUR12,Anglet,COUR12,Direction ~ Norabidea: Gare de Bayonne Parvis,64024
CHAM02,,Croix des Champs,Biarritz - Croix des Champs,43.47867200,-1.56210200,,,0,place_CHAM-CRXB,0,,CHAM02,Biarritz,CHAM02,Direction ~ Norabidea: Bayonne Place des Basques / Mairie de Biarritz Louis Barthou,64122
CRXB01,,Croix des Champs,Biarritz - Croix des Champs,43.47869400,-1.56211700,,,0,place_CHAM-CRXB,0,,CRXB01,Biarritz,CRXB01,Direction ~ Norabidea: Haraout / Hippodrome,64122
CUZA01,,Cuzacq,Anglet - Cuzacq,43.47597700,-1.49320300,,,0,place_CUZA,0,,CUZA01,Anglet,CUZA01,Direction ~ Norabidea: Anglet Quintaou/Endarra,64024
CUZA02,,Cuzacq,Anglet - Cuzacq,43.47612500,-1.49310000,,,0,place_CUZA,0,,CUZA02,Anglet,CUZA02,Direction ~ Norabidea: Tarnos Square Mora,64024
COTE01,,Côte du Moulin,Bayonne - Côte du Moulin,43.50975500,-1.46810100,,,0,place_COTE,0,,COTE01,Bayonne,COTE01,Direction ~ Norabidea: Bayonne Marrac,64102
COTE02,,Côte du Moulin,Bayonne - Côte du Moulin,43.50950900,-1.46799700,,,0,place_COTE,0,,COTE02,Bayonne,COTE02,Direction ~ Norabidea: Tarnos Garròs,64102
DASSA01,,Dassault,Anglet - Dassault,43.50033700,-1.49798000,,,0,place_DASSA,0,,DASSA01,Anglet,DASSA01,Direction ~ Norabidea: Bidart Lore Lande / Bayonne Place des Basques,64024
DAUP01,,Dauphin,Tarnos - Dauphin,43.54068700,-1.46980800,,,0,place_DAUP,0,,DAUP01,Tarnos,DAUP01,Direction ~ Norabidea: Tarnos Castillon,40312
DAUP02,,Dauphin,Tarnos - Dauphin,43.54078800,-1.47048300,,,0,place_DAUP,0,,DAUP02,Tarnos,DAUP02,Direction ~ Norabidea: Tarnos Grimau,40312
DELV01,,Delvaille,Bayonne - Delvaille,43.50833500,-1.48594700,,,0,place_DELV,0,,DELV01,Bayonne,DELV01,Direction ~ Norabidea: Anglet Quintaou/Endarra,64102
