,global_efficiency,local_efficiency,average_reachability,giant_component_ratio
2554,0.1379797055824436,0.48127085921516966,1.0,1.0
2671,0.1379797055824436,0.48127085921516966,1.0,1.0
2770,0.1379797055824436,0.48127085921516966,1.0,1.0
2516,0.13798220297055575,0.4813223968770825,1.0,1.0
2709,0.13798157104242295,0.4811571259612598,1.0,1.0
2614,0.13788590341656815,0.4814716078982582,0.9992644355537104,0.9996320824135394
2535,0.13799893669609478,0.4817447057431,1.0,1.0
2637,0.137998304767962,0.48124947699180065,1.0,1.0
2661,0.13798175159331805,0.4812879411031124,1.0,1.0
2674,0.1379984401811333,0.4813394124018243,1.0,1.0
954,0.13569619406179184,0.4817174694922705,0.9861168640535103,0.993009565857248
2774,0.13798193214421312,0.4813673645820944,1.0,1.0
2715,0.13798636282075452,0.48125756983989737,1.0,1.0
2686,0.13798636282075452,0.48125756983989737,1.0,1.0
2766,0.13696132259476332,0.48162482090899117,0.9912016529489619,0.9955849889624724
2802,0.13800102029427416,0.48122713913833703,1.0,1.0
2646,0.13801239671408863,0.48127415082994035,1.0,1.0
2806,0.13801253212725995,0.48132495849664203,1.0,1.0
2726,0.1380012911206168,0.48133647914833927,1.0,1.0
2714,0.13798636282075452,0.48125756983989737,1.0,1.0
2505,0.13798636282075452,0.48125756983989737,1.0,1.0
2650,0.137992408079154,0.481249755717245,1.0,1.0
2803,0.13800115570744548,0.481286414749489,1.0,1.0
2668,0.13801280295360255,0.48134291637883825,1.0,1.0
2805,0.13801235157636485,0.48135766228210514,1.0,1.0
2530,0.13800156194695942,0.481368439665951,1.0,1.0
2509,0.13798689544589504,0.48131404203860967,1.0,1.0
2654,0.13798636282075452,0.48125756983989737,1.0,1.0
2809,0.1379408370326896,0.4816404624269362,0.9992644355537104,0.9996320824135394
2553,0.13784835887924357,0.48166722006958784,0.9985294125609082,0.9992641648270787
2773,0.1380222457028372,0.4816404624269362,1.0,1.0
2011,0.13795916810572692,0.4812946473311463,1.0,1.0
1762,0.13796051417713281,0.48132266404500684,1.0,1.0
2233,0.13794318842109723,0.4812517585935244,1.0,1.0
2127,0.1379448043516087,0.48131943394195764,1.0,1.0
87,0.13796545903506444,0.4813344170853199,1.0,1.0
897,0.13795953157520302,0.4813416251856094,1.0,1.0
1509,0.13795867395845132,0.48128586836296827,1.0,1.0
1572,0.1379676145872541,0.4812779919127797,1.0,1.0
45,0.1379663217138802,0.4812407313502768,1.0,1.0
1634,0.1379663217138802,0.4812407313502768,1.0,1.0
412,0.1379661863007089,0.48128351195501146,1.0,1.0
2056,0.13749156030709372,0.48118516545931656,0.9970609909355348,0.9985283296541575
1579,0.1379763489274282,0.48150098195265073,1.0,1.0
579,0.13796180900151467,0.48122857730334234,1.0,1.0
996,0.1379637650770162,0.481346818755325,1.0,1.0
2260,0.13795932064132213,0.48152970759343927,1.0,1.0
1042,0.13798194644675657,0.481291592100141,1.0,1.0
472,0.13798194644675657,0.481291592100141,1.0,1.0
1081,0.13798194644675657,0.481291592100141,1.0,1.0
2219,0.13796349425067356,0.48127728243670853,1.0,1.0
494,0.13796105582981816,0.48130260830099797,1.0,1.0
299,0.13796194441468598,0.4812728913009308,1.0,1.0
1884,0.13794544272798806,0.48132721083235336,1.0,1.0
1177,0.1379605472946641,0.4812931942282457,1.0,1.0
261,0.13795070106945267,0.4812713869036008,1.0,1.0
780,0.13795070106945267,0.4812713869036008,1.0,1.0
1772,0.137307676192703,0.4814414112060591,1.0,1.0
2289,0.1379533087120553,0.4813369500545403,1.0,1.0
1193,0.13797497161038547,0.48135887637940383,1.0,1.0
699,0.13797483619721415,0.4813140008843134,1.0,1.0
943,0.137974271975667,0.48138326636932566,1.0,1.0
231,0.1379741365624957,0.4812831750610124,1.0,1.0
128,0.13797097422369597,0.48133490098484827,1.0,1.0
260,0.13798839394968335,0.4813251907678456,1.0,1.0
2136,0.13796391946267234,0.48131165810211113,1.0,1.0
1513,0.1379740011493244,0.4813515615246779,1.0,1.0
1638,0.13797386573615308,0.481322551258845,1.0,1.0
1361,0.13795070106945267,0.4812713869036008,1.0,1.0
1549,0.13795070106945267,0.4812713869036008,1.0,1.0
2402,0.13795070106945267,0.4812713869036008,1.0,1.0
1804,0.13797456537087155,0.4814068332227016,1.0,1.0
2334,0.13797422683794325,0.48129700654922525,1.0,1.0
2275,0.13798839394968335,0.48132042146579884,1.0,1.0
2046,0.13798825853651203,0.4813411533297978,1.0,1.0
2651,0.13793751121187303,0.4813567744211156,1.0,1.0
2406,0.13795852292894023,0.481291421792882,1.0,1.0
2163,0.13795852292894023,0.481291421792882,1.0,1.0
2166,0.13795573432622765,0.4812524525763766,1.0,1.0
768,0.13795573432622765,0.4812524525763766,1.0,1.0
1114,0.13795573432622765,0.4812524525763766,1.0,1.0
2421,0.1379679079824587,0.48132995679982143,1.0,1.0
2080,0.1379592833177223,0.48131143682716,1.0,1.0
1612,0.13795163521216758,0.4812801149600584,1.0,1.0
2385,0.1379549820345987,0.4812850588138758,1.0,1.0
1184,0.13796337144581747,0.48132701054980265,1.0,1.0
268,0.13795149979899626,0.4812422233419607,1.0,1.0
737,0.13796073897182995,0.4813683701668394,1.0,1.0
539,0.13796850378595793,0.4812714115943335,1.0,1.0
2106,0.13796850378595793,0.4812714115943335,1.0,1.0
880,0.13796850378595793,0.4812714115943335,1.0,1.0
1442,0.13796850378595793,0.4812714115943335,1.0,1.0
2264,0.13705294761983178,0.48154676432277455,1.0,1.0
1312,0.1379768077940314,0.48128149432562656,1.0,1.0
2037,0.1379768077940314,0.48128149432562656,1.0,1.0
2039,0.13796612772308706,0.4815020756741195,1.0,1.0
1921,0.13797653696768877,0.481312592121625,1.0,1.0
2181,0.13797132952334146,0.48123383446144985,1.0,1.0
1969,0.13798689544589507,0.4813300961625436,1.0,1.0
2365,0.13798300929605592,0.48129267751209426,1.0,1.0
1571,0.13798328012239855,0.4812985661401315,1.0,1.0
953,0.13792970195847148,0.48153218359559125,1.0,1.0
1618,0.1379642307948773,0.4813005856067197,1.0,1.0
1982,0.13793151352105842,0.48106157867774474,1.0,1.0
2618,0.13798937867743813,0.48129794867382636,1.0,1.0
1546,0.13798237838051525,0.48130470229722133,1.0,1.0
1777,0.137981886379326,0.4812401707205485,1.0,1.0
687,0.13795751391077576,0.4812498112611207,1.0,1.0
235,0.13795751391077576,0.4812498112611207,1.0,1.0
1417,0.13795751391077576,0.4812498112611207,1.0,1.0
2155,0.1378268422772042,0.4814593986630488,1.0,1.0
1283,0.13798080262688228,0.48133703659922783,1.0,1.0
2202,0.1379586173913414,0.48128019600213834,1.0,1.0
305,0.13795201314938466,0.48128131013448705,1.0,1.0
501,0.1378227176366846,0.4817138997503231,1.0,1.0
290,0.13796820138982496,0.48126692423640777,1.0,1.0
419,0.13780635897342924,0.4813696126893426,1.0,1.0
1170,0.13796662455387337,0.4814110610737238,1.0,1.0
58,0.13794063603371515,0.48143530035291415,1.0,1.0
1162,0.13797579559000697,0.48136297368542225,1.0,1.0
500,0.13796614747718872,0.48126278699917047,1.0,1.0
1626,0.13796614747718872,0.48126278699917047,1.0,1.0
2432,0.13794523351588278,0.48130189633130305,1.0,1.0
2797,0.13798258150027223,0.48129243837767266,1.0,1.0
122,0.137981886379326,0.4812401707205485,1.0,1.0
787,0.13796749534830963,0.481203214417781,1.0,1.0
1859,0.13795547423278504,0.48128771792835046,1.0,1.0
2246,0.13797363006023738,0.48130685686154256,1.0,1.0
1583,0.13797003991120552,0.48130708096222297,1.0,1.0
1045,0.13797267314049338,0.48142488772828573,1.0,1.0
2453,0.13794451612807782,0.4815157248105753,1.0,1.0
492,0.13798052501282002,0.48134158315640135,1.0,1.0
1255,0.1376467457426235,0.4818480237087596,1.0,1.0
2285,0.13795250922845023,0.4812960299097911,1.0,1.0
1038,0.13795708734650983,0.48127318440296224,1.0,1.0
1395,0.13795764254051227,0.4813150070349441,1.0,1.0
440,0.13722987191142574,0.481592099833008,1.0,1.0
1087,0.13796234154303433,0.4814221732895658,1.0,1.0
429,0.13796548054931118,0.4813211757085538,1.0,1.0
830,0.13798499103574804,0.481340952028088,1.0,1.0
33,0.13783598543922326,0.4815027682382721,1.0,1.0
857,0.1379834318498038,0.48129512996943213,1.0,1.0
1405,0.13798297144502128,0.4813174689940111,1.0,1.0
1821,0.13790088203683032,0.48141623075981815,1.0,1.0
1496,0.13796437467507844,0.48122657089807636,1.0,1.0
990,0.13798431654918974,0.48127015576523874,1.0,1.0
1690,0.13795841321716806,0.48130382674704375,1.0,1.0
417,0.13796437467507844,0.48122657089807636,1.0,1.0
1988,0.13798102214017885,0.48124119430377943,1.0,1.0
1486,0.1379765625330705,0.4813047502112733,1.0,1.0
467,0.13799495480147259,0.4813571372981364,1.0,1.0
319,0.13795708734650983,0.48127318440296224,1.0,1.0
966,0.13795015229674365,0.48130430103637406,1.0,1.0
439,0.137907234462138,0.48150602888039057,1.0,1.0
1594,0.13797983440564626,0.481233677305124,1.0,1.0
1593,0.1379803895996487,0.481362753017527,1.0,1.0
1928,0.13796820138982496,0.48126692423640777,1.0,1.0
1426,0.1379801052319889,0.48128143155099595,1.0,1.0
1961,0.13797091966668434,0.48135117509402897,1.0,1.0
1265,0.13798734269048865,0.48132146883325966,1.0,1.0
570,0.1379723118335319,0.48126296496908116,1.0,1.0
1532,0.1379723118335319,0.48126296496908116,1.0,1.0
1878,0.13797435677759043,0.4812632256093019,1.0,1.0
61,0.13797435677759043,0.4812632256093019,1.0,1.0
750,0.1377099774533808,0.481343902433908,1.0,1.0
706,0.1379914366158655,0.48132965803224653,1.0,1.0
133,0.1379914366158655,0.4813357899920209,1.0,1.0
495,0.1379898380956193,0.4812390837658076,1.0,1.0
1575,0.1379898380956193,0.4812390837658076,1.0,1.0
1876,0.13800354750728946,0.48128170704610573,1.0,1.0
1826,0.13800697960685537,0.4812782119175186,1.0,1.0
1576,0.13797715889329018,0.48152073844775667,1.0,1.0
1901,0.13799066558205492,0.48133295752451943,1.0,1.0
1820,0.1379910448840588,0.48134982539864607,1.0,1.0
1824,0.1379962079948342,0.4813218386054123,1.0,1.0
236,0.13798188813965084,0.4812840162652916,1.0,1.0
1616,0.13799921345965832,0.4812601039523908,1.0,1.0
2371,0.13799921345965832,0.4812601039523908,1.0,1.0
1202,0.13800562822853438,0.48132096785615397,1.0,1.0
1623,0.1379653470938668,0.4815853986669422,1.0,1.0
1422,0.13800745803057934,0.4812559496160069,1.0,1.0
1065,0.13799929578221062,0.4812796987935456,1.0,1.0
1559,0.13798458840056366,0.4814332897859888,1.0,1.0
1558,0.13791462597841558,0.4815084983360989,1.0,1.0
198,0.13799934887282964,0.4812695806174966,1.0,1.0
2142,0.13799604098525622,0.4813058017026617,1.0,1.0
747,0.13799296130284483,0.48130989375973376,1.0,1.0
2337,0.13800606030188123,0.48124936128160384,1.0,1.0
1955,0.138007250433198,0.4813328774983063,1.0,1.0
2414,0.1380123550100554,0.4813015363705707,1.0,1.0
170,0.1380038183336321,0.4813036334477231,1.0,1.0
250,0.13797435677759043,0.4812632256093019,1.0,1.0
1321,0.1379723118335319,0.48126296496908116,1.0,1.0
572,0.1379723118335319,0.48126296496908116,1.0,1.0
2203,0.13797280383472094,0.4812942766107357,1.0,1.0
1689,0.1380123550100554,0.4813015363705707,1.0,1.0
1614,0.13794552247301203,0.48114243314855376,1.0,1.0
1624,0.1380057636417057,0.4813207731907643,1.0,1.0
2013,0.1380057636417057,0.4813611175927716,1.0,1.0
1061,0.13799943119538194,0.481338195743139,1.0,1.0
2082,0.13799934887282964,0.4812695806174966,1.0,1.0
1818,0.13800733423108888,0.4813488223634049,1.0,1.0
1397,0.13800354750728946,0.48128170704610573,1.0,1.0
751,0.1379914366158655,0.48132965803224653,1.0,1.0
44,0.13799130120269418,0.48139506560317297,1.0,1.0
2327,0.13800341209411815,0.4813409826572578,1.0,1.0
2310,0.13799064001718217,0.48117117283880917,1.0,1.0
1197,0.13799719363257162,0.48128881505542126,1.0,1.0
1548,0.13799763308055393,0.4813117808068639,1.0,1.0
252,0.13797258265987453,0.4813008852144421,1.0,1.0
1063,0.13799615095115245,0.4813287432410449,1.0,1.0
2570,0.13801070208867017,0.48133435110169315,1.0,1.0
2074,0.13798823218209405,0.4813697784329263,1.0,1.0
453,0.1379887286970555,0.4809723265674833,1.0,1.0
2557,0.13799405649466645,0.48124490235514367,1.0,1.0
2665,0.13798775956949696,0.48072981773409873,1.0,1.0
2753,0.13799353447221394,0.48105801384779895,1.0,1.0
2794,0.13800000895824563,0.481276209416436,1.0,1.0
2792,0.13800014437141694,0.4812746764264924,1.0,1.0
2798,0.13795892537999369,0.4809877529147714,1.0,1.0
2551,0.13799586977974918,0.48126860286633494,1.0,1.0
2099,0.13796315747144886,0.48135069326115537,1.0,1.0
2555,0.13798565405102037,0.4812822816493294,1.0,1.0
1406,0.1379779287477604,0.4813002222090285,1.0,1.0
2523,0.1379781092986555,0.4813375979638435,1.0,1.0
1253,0.13778560224022662,0.4804303223095113,0.9985294125609083,0.9992641648270787
541,0.13798043207579308,0.48128879667791946,1.0,1.0
869,0.13799723454189,0.48090462725401495,1.0,1.0
801,0.13799723454189,0.48090462725401495,1.0,1.0
1518,0.13793299328148315,0.481266469766073,1.0,1.0
1497,0.13797369512677246,0.48132293382528757,1.0,1.0
1210,0.13797148091624992,0.4812684887553098,1.0,1.0
1598,0.13797148091624992,0.4812684887553098,1.0,1.0
1285,0.13797161632942123,0.48130400479257046,1.0,1.0
1029,0.13792971503856763,0.4812333379968089,1.0,1.0
2544,0.13796138664494317,0.4812661128709597,1.0,1.0
1116,0.13796138664494317,0.4812661128709597,1.0,1.0
793,0.13791812980381637,0.4813721254332172,1.0,1.0
2000,0.13796138664494317,0.4812661128709597,1.0,1.0
2609,0.13799318267113653,0.4812615387588294,1.0,1.0
2561,0.13799318267113653,0.4812615387588294,1.0,1.0
2638,0.1379923990592836,0.480966261311234,1.0,1.0
1008,0.13796189862627828,0.4810931069126933,1.0,1.0
2547,0.13800539345398335,0.48127196084430657,1.0,1.0
2589,0.13801291891596001,0.4815141732553931,1.0,1.0
2188,0.13800041120742204,0.4806364668313291,1.0,1.0
2628,0.13801249003455388,0.4814367937630026,1.0,1.0
2741,0.1380214420634857,0.4808914873402127,1.0,1.0
2742,0.13802780518751787,0.48167725418558216,1.0,1.0
2698,0.1380214420634857,0.4808914873402127,1.0,1.0
2675,0.13801427057103555,0.48133590842481044,1.0,1.0
2624,0.13800525804081204,0.48089791129807163,1.0,1.0
1675,0.13799402712830075,0.4809422551889939,1.0,1.0
2644,0.1379925344724549,0.48127892387555216,1.0,1.0
2613,0.13799318267113653,0.4812615387588294,1.0,1.0
811,0.1379658419765206,0.4813202077466744,1.0,1.0
785,0.13797573213880013,0.4813081654697639,1.0,1.0
1693,0.13798052501282002,0.4813463524584481,1.0,1.0
2643,0.13797607976035375,0.4813031638004544,1.0,1.0
2518,0.13800518828472327,0.4812853927561932,1.0,1.0
2533,0.1379901230598494,0.481074667170545,1.0,1.0
2808,0.13799345349747916,0.48133876102148204,1.0,1.0
2690,0.1379902584730207,0.48126423690735953,1.0,1.0
2692,0.13798628608662397,0.48135654649548537,1.0,1.0
2687,0.13799349403690023,0.48111924584611704,1.0,1.0
2095,0.13795265393426454,0.4816286382357282,1.0,1.0
2813,0.13799142499947273,0.4817070491397662,1.0,1.0
2631,0.13799409172131252,0.48135972600644117,1.0,1.0
2578,0.13799981024479016,0.481281538381478,1.0,1.0
2804,0.13799586977974918,0.48126860286633494,1.0,1.0
2031,0.13796570656334928,0.48131068412256933,1.0,1.0
1596,0.13797532589928618,0.48130591580665116,1.0,1.0
140,0.13797998336013478,0.4812865953551986,1.0,1.0
912,0.13797957712062092,0.4812784423070916,1.0,1.0
1960,0.13797474054351133,0.48130314770528737,1.0,1.0
1161,0.13797957712062092,0.4812784423070916,1.0,1.0
2239,0.13797998336013478,0.4812865953551986,1.0,1.0
139,0.13797978120299154,0.48134803223237504,1.0,1.0
1064,0.13797593100317818,0.48138445740044683,1.0,1.0
1962,0.13797712844250773,0.48129021430299523,1.0,1.0
1695,0.13798419502024534,0.48125546295253274,1.0,1.0
2002,0.1379681211994327,0.48129927823594854,1.0,1.0
2413,0.13797126492465295,0.4806372020965593,1.0,1.0
961,0.1379920775715431,0.48132917000747594,1.0,1.0
693,0.13800606030188123,0.48124936128160384,1.0,1.0
670,0.13798369850528402,0.4813430623778805,1.0,1.0
1205,0.13799080283641665,0.48144394771607263,1.0,1.0
1758,0.1379732498226123,0.4813988790999581,1.0,1.0
1410,0.13798756304756016,0.4813032032079842,1.0,1.0
2556,0.1379993827125359,0.4817245578752701,1.0,1.0
2729,0.13800473058097204,0.481336200422895,1.0,1.0
2510,0.13797689376388472,0.4812363234800484,1.0,1.0
2649,0.13800000895824563,0.481276209416436,1.0,1.0
2504,0.13799593088261192,0.48092915509311235,1.0,1.0
2670,0.137780986778598,0.480408778006786,0.9985294125609083,0.9992641648270787
2565,0.13799593088261192,0.48092915509311235,1.0,1.0
2605,0.13797689376388472,0.4812363234800484,1.0,1.0
662,0.13797484279775474,0.48136850936432823,1.0,1.0
984,0.13797488790676712,0.4812785410109309,1.0,1.0
682,0.13797488790676712,0.4812785410109309,1.0,1.0
1475,0.13796750551967704,0.48128186733876055,1.0,1.0
1039,0.1379649858422769,0.48130839113555113,1.0,1.0
2473,0.13796588398426293,0.4809624614431238,1.0,1.0
175,0.1379858585382759,0.48133309625864285,1.0,1.0
817,0.13796058431013514,0.4812341782188468,1.0,1.0
1530,0.13796378032133153,0.4815360586983306,1.0,1.0
2360,0.13796346179450053,0.48142140405877376,1.0,1.0
2004,0.13796530293279025,0.4813140434056507,1.0,1.0
2019,0.1379670483655807,0.4812732553911687,1.0,1.0
422,0.13796100938568437,0.4812198746870338,1.0,1.0
950,0.13798298773978623,0.4818944525461067,1.0,1.0
879,0.1379797707097308,0.48153940012020785,1.0,1.0
593,0.13797188317804507,0.4813044127098537,1.0,1.0
2049,0.13791580334580794,0.4807373541918162,1.0,1.0
1289,0.1379630762363854,0.48132300354979013,1.0,1.0
2324,0.1379564496277315,0.4812526877939213,1.0,1.0
2048,0.13794136043980504,0.48121052385646984,1.0,1.0
403,0.13794841438749064,0.48135942723886993,1.0,1.0
2085,0.13797273449225642,0.4812797389517903,1.0,1.0
770,0.1379565850409028,0.4812899437546504,1.0,1.0
197,0.1379569055187416,0.4813169722952919,1.0,1.0
2392,0.13800454886829114,0.4813077568146132,1.0,1.0
2345,0.13798535264171022,0.481350306176515,1.0,1.0
1175,0.13799424552284958,0.48128373061325075,1.0,1.0
1839,0.13797803640080977,0.48129955089654597,1.0,1.0
1931,0.13800593728318067,0.4813990473952342,1.0,1.0
2587,0.13800580638378177,0.48128471891445984,1.0,1.0
2606,0.1380059869346769,0.48133979424547335,1.0,1.0
2607,0.13800341086029813,0.4814986299727417,1.0,1.0
2727,0.13800626227479193,0.48123181110768887,1.0,1.0
2562,0.13800626227479193,0.48123181110768887,1.0,1.0
2779,0.13798170124497008,0.48112143583175065,1.0,1.0
2647,0.13801640639445814,0.48135839227731636,1.0,1.0
2746,0.1380142185045044,0.4811131138863427,1.0,1.0
719,0.13801612331644747,0.4814319757946085,1.0,1.0
2685,0.13802415793674153,0.48118669740363484,1.0,1.0
2750,0.13802415793674153,0.48118669740363484,1.0,1.0
468,0.13798239533705575,0.48144654268739473,1.0,1.0
262,0.13792991876517546,0.48117769280553474,1.0,1.0
2475,0.13798977395777334,0.4813323779025162,1.0,1.0
1362,0.1379572545589017,0.48128534394464084,1.0,1.0
952,0.13787633974043426,0.48155164559492974,1.0,1.0
914,0.13797170751057788,0.48179529441123836,1.0,1.0
1526,0.13800599270863442,0.4811516576334957,1.0,1.0
1109,0.13802845234059707,0.48130086865467137,1.0,1.0
1688,0.1380280912388069,0.4811659655396359,1.0,1.0
15,0.13803381736387002,0.48123546108374504,1.0,1.0
2317,0.13802845234059707,0.4811986693250989,1.0,1.0
225,0.1380285877537684,0.48130116065275586,1.0,1.0
20,0.13800594757091064,0.4816036706682901,1.0,1.0
1527,0.13737084282290604,0.4816036706682902,0.9926687209408327,0.9963208241353937
1910,0.1380285877537684,0.4812129772312391,1.0,1.0
2763,0.13797767895210042,0.48129358919365267,1.0,1.0
457,0.13803417846566018,0.4813315284535431,1.0,1.0
1811,0.13803399791476512,0.4813110885876286,1.0,1.0
2699,0.13797767895210042,0.48129358919365267,1.0,1.0
2632,0.13781472769494768,0.48146528406733435,1.0,1.0
2700,0.13799481569825522,0.48123750507033647,1.0,1.0
2771,0.13799481569825522,0.48123750507033647,1.0,1.0
2777,0.13799481569825522,0.48123750507033647,1.0,1.0
2084,0.13796651009975636,0.4813491937463549,1.0,1.0
1052,0.13795701432830412,0.4810167545184601,1.0,1.0
146,0.13795755101388207,0.4812402041472244,1.0,1.0
2197,0.13718640431538817,0.4813464637425151,0.9948607950376834,0.9974245768947756
2483,0.13797567615172868,0.4813496053301162,1.0,1.0
2041,0.13795962362677847,0.48133868598535207,1.0,1.0
1427,0.13797540532538605,0.4813195976164686,1.0,1.0
2790,0.13797554073855736,0.481334054096735,1.0,1.0
65,0.137783441605163,0.4810995823103312,1.0,1.0
2428,0.13796013368305723,0.48136917241052063,1.0,1.0
2138,0.13796494341039817,0.48128361462501673,1.0,1.0
2633,0.1379897810165535,0.4813218180858705,1.0,1.0
1001,0.13796141623923722,0.48142618885195465,1.0,1.0
2538,0.13798046739548667,0.48126725237519413,1.0,1.0
2029,0.1379867174742984,0.4812738778752091,1.0,1.0
964,0.1379867174742984,0.4812738778752091,1.0,1.0
2511,0.13795833031684815,0.4812836265904749,1.0,1.0
2598,0.13795833031684815,0.4812836265904749,1.0,1.0
2634,0.1379663798446295,0.48134337389349985,1.0,1.0
1553,0.13796835140925073,0.4812991892883696,1.0,1.0
2617,0.1379718527662084,0.48131257698615815,1.0,1.0
1387,0.13796709496846823,0.4810025559185047,1.0,1.0
2540,0.13796494341039817,0.48128361462501673,1.0,1.0
2799,0.13800745603483774,0.48117443348408606,1.0,1.0
2738,0.13800458865755302,0.48117443348408606,1.0,1.0
2601,0.13799408144357633,0.48192078058804905,1.0,1.0
1808,0.13797697201098616,0.48117036541986336,1.0,1.0
1403,0.13769972564124555,0.48156425506256134,0.9992644355537104,0.9996320824135394
84,0.13798517042578767,0.4812571530020521,1.0,1.0
1803,0.13797697201098616,0.4813543242130937,1.0,1.0
289,0.13798517042578767,0.4812571530020521,1.0,1.0
330,0.13798517042578767,0.4812571530020521,1.0,1.0
890,0.13797672306905934,0.48190417957807063,1.0,1.0
451,0.13799735668635849,0.4812112252427322,1.0,1.0
2223,0.13800153117279995,0.4815178232314493,1.0,1.0
1891,0.138007838049535,0.48107632212769663,1.0,1.0
726,0.13798190855909698,0.4810317488762374,1.0,1.0
2443,0.13797392015202006,0.48181215730061794,1.0,1.0
1367,0.13798038698792237,0.48165936033805357,1.0,1.0
436,0.13799541314101224,0.4816545398836076,1.0,1.0
1158,0.138007838049535,0.48107632212769663,1.0,1.0
1503,0.13801028666110182,0.4812112252427322,1.0,1.0
1160,0.13797420106784614,0.4817815403825837,1.0,1.0
2772,0.13800724840130837,0.4816895181051309,1.0,1.0
1359,0.13800973227525082,0.4818121573006177,1.0,1.0
2693,0.13801279070193456,0.4816404624269362,1.0,1.0
1037,0.13798190855909698,0.4810317488762374,1.0,1.0
279,0.1379867174742984,0.4812738778752091,1.0,1.0
796,0.13797135522617762,0.48129680373396877,1.0,1.0
753,0.13797533859662056,0.48132302593616727,1.0,1.0
1072,0.13797588586545434,0.4813391136372958,1.0,1.0
59,0.1379756094229632,0.4812876836579345,1.0,1.0
445,0.1379756094229632,0.48128417968092047,1.0,1.0
2292,0.1379807228397785,0.48131444518928956,1.0,1.0
1952,0.1379813051902689,0.4813007543057711,1.0,1.0
234,0.13797117467528253,0.4812989988423759,1.0,1.0
2564,0.1379709410249464,0.48129637211499865,1.0,1.0
1574,0.1379693047393095,0.4814543491684789,1.0,1.0
2237,0.1379467299212555,0.4803188699711591,1.0,1.0
1166,0.13797490654417616,0.48093379099550704,1.0,1.0
951,0.1379432772260078,0.4809925484724013,1.0,1.0
2057,0.1379546488460096,0.4809801141971686,1.0,1.0
524,0.13793526932545488,0.4816908388674813,1.0,1.0
1611,0.1379333453786845,0.4810013385228981,1.0,1.0
2063,0.1379762011041068,0.4809423680064357,1.0,1.0
2384,0.13793498594363524,0.4804012265426827,1.0,1.0
1789,0.13797733578050592,0.4812984709011698,1.0,1.0
958,0.13796039401695911,0.4812748267963999,1.0,1.0
1949,0.13797664689286435,0.4813216679028436,1.0,1.0
738,0.1379566850961905,0.48131482326199243,1.0,1.0
540,0.13795782966666484,0.48131572898961994,1.0,1.0
2107,0.13795769425349352,0.4812441894589192,1.0,1.0
881,0.1379574685648747,0.4813228537428815,1.0,1.0
2265,0.1378083749376497,0.48099985415399094,1.0,1.0
2180,0.13796237886978888,0.481288803961595,1.0,1.0
2364,0.13791388430480472,0.481441629411234,1.0,1.0
2040,0.13789813256673997,0.48107013677180943,1.0,1.0
1968,0.13797256991866283,0.48129659263540264,1.0,1.0
1591,0.13797421637087318,0.4812763655741528,1.0,1.0
955,0.13786841378372142,0.4808957007885946,1.0,1.0
601,0.1379809170781065,0.48128751569797773,1.0,1.0
1539,0.13797589920945866,0.4812518844445392,1.0,1.0
1311,0.13748462352827728,0.48077893784224907,1.0,1.0
173,0.13797621517352507,0.4812755362893831,1.0,1.0
1364,0.13758570678942722,0.48166001635439,0.9963275923028522,0.9981604120676968
928,0.13799322780886028,0.48132009560546557,1.0,1.0
1404,0.13770172078221687,0.4816404624269362,0.9970609909355348,0.9985283296541575
1896,0.13780013340355646,0.4816404624269362,0.9977949310215333,0.9988962472406181
143,0.13788605560104758,0.4816404624269362,0.9985294125609083,0.9992641648270787
2349,0.1379625839273532,0.4816404624269362,0.9992644355537104,0.9996320824135394
1577,0.1380318690999564,0.4816404624269362,1.0,1.0
118,0.13796378337089688,0.48132764428290314,1.0,1.0
882,0.1379640993349632,0.48134101697839515,1.0,1.0
1353,0.13796281603687285,0.48137377807498694,1.0,1.0
1495,0.1379704630573351,0.48127663944997856,1.0,1.0
327,0.1379704630573351,0.48127663944997856,1.0,1.0
1560,0.13795557537931447,0.4814450087082116,1.0,1.0
1228,0.1379842047692896,0.48162469453037354,1.0,1.0
1089,0.13792408495730848,0.4809656559826011,1.0,1.0
1564,0.1377873774162161,0.4806809578502208,1.0,1.0
2514,0.137984206277858,0.4813499243328661,1.0,1.0
864,0.13798305471201394,0.480960982884322,1.0,1.0
1798,0.13798446121608926,0.48112986559183607,1.0,1.0
1182,0.1379852683283423,0.4812678346867587,1.0,1.0
1643,0.13798289649652792,0.4804124936824112,1.0,1.0
481,0.1379852683283423,0.48091113656515994,1.0,1.0
677,0.13796308062991058,0.4812404884173345,1.0,1.0
813,0.13796308062991058,0.4812404884173345,1.0,1.0
765,0.13786031589767658,0.4817188471775543,0.9992644355537104,0.9996320824135394
2449,0.13796425969173837,0.4812956760553037,1.0,1.0
1293,0.1379808424712517,0.48131476289685843,1.0,1.0
848,0.13798222325571594,0.4813597792682177,1.0,1.0
399,0.1379622784538577,0.4811330361192891,1.0,1.0
779,0.13797106199194203,0.4809503514995184,1.0,1.0
1373,0.13797273449225642,0.4812797389517903,1.0,1.0
1516,0.1379573840211866,0.4815654475464847,1.0,1.0
1167,0.13795900333693467,0.48134250409675383,1.0,1.0
322,0.1378966237397611,0.48146581493464935,1.0,1.0
2179,0.1379834860320417,0.48124276103585734,1.0,1.0
2279,0.13795738276410838,0.481271758667372,1.0,1.0
129,0.13797768219255552,0.4814757755072824,1.0,1.0
1111,0.13799972622692439,0.4818244212201665,1.0,1.0
